Entity,Code,Year,Fertility_Rate,Continent,GDP,Religion,Sex_Ratio
Greenland,GRL,1868,4.31,North America,,Christianity,
Greenland,GRL,1869,4.36,North America,,Christianity,
Greenland,GRL,1870,4.4,North America,,Christianity,
Greenland,GRL,1871,4.45,North America,,Christianity,
Greenland,GRL,1872,4.49,North America,,Christianity,
Greenland,GRL,1873,4.54,North America,,Christianity,
Greenland,GRL,1874,4.58,North America,,Christianity,
Greenland,GRL,1875,4.63,North America,,Christianity,
Greenland,GRL,1876,4.61,North America,,Christianity,
Greenland,GRL,1877,4.6,North America,,Christianity,
Greenland,GRL,1878,4.58,North America,,Christianity,
Greenland,GRL,1879,4.57,North America,,Christianity,
Greenland,GRL,1880,4.55,North America,,Christianity,
Greenland,GRL,1881,4.54,North America,,Christianity,
Greenland,GRL,1882,4.52,North America,,Christianity,
Greenland,GRL,1883,4.51,North America,,Christianity,
Greenland,GRL,1884,4.49,North America,,Christianity,
Greenland,GRL,1885,4.48,North America,,Christianity,
Greenland,GRL,1886,4.51,North America,,Christianity,
Greenland,GRL,1887,4.54,North America,,Christianity,
Greenland,GRL,1888,4.57,North America,,Christianity,
Greenland,GRL,1889,4.6,North America,,Christianity,
Greenland,GRL,1890,4.63,North America,,Christianity,
Greenland,GRL,1891,4.65,North America,,Christianity,
Greenland,GRL,1892,4.68,North America,,Christianity,
Greenland,GRL,1893,4.71,North America,,Christianity,
Greenland,GRL,1894,4.74,North America,,Christianity,
Greenland,GRL,1895,4.77,North America,,Christianity,
Greenland,GRL,1896,4.77,North America,,Christianity,
Greenland,GRL,1897,4.77,North America,,Christianity,
Greenland,GRL,1898,4.77,North America,,Christianity,
Greenland,GRL,1899,4.77,North America,,Christianity,
Greenland,GRL,1900,4.77,North America,,Christianity,
Greenland,GRL,1901,4.77,North America,,Christianity,
Greenland,GRL,1902,4.77,North America,,Christianity,
Greenland,GRL,1903,4.77,North America,,Christianity,
Greenland,GRL,1904,4.77,North America,,Christianity,
Greenland,GRL,1905,4.77,North America,,Christianity,
Greenland,GRL,1906,4.78,North America,,Christianity,
Greenland,GRL,1907,4.79,North America,,Christianity,
Greenland,GRL,1908,4.8,North America,,Christianity,
Greenland,GRL,1909,4.8,North America,,Christianity,
Greenland,GRL,1910,4.81,North America,,Christianity,
Greenland,GRL,1911,4.82,North America,,Christianity,
Greenland,GRL,1912,4.83,North America,,Christianity,
Greenland,GRL,1913,4.83,North America,,Christianity,
Greenland,GRL,1914,4.84,North America,,Christianity,
Greenland,GRL,1915,4.85,North America,,Christianity,
Greenland,GRL,1916,4.91,North America,,Christianity,
Greenland,GRL,1917,4.97,North America,,Christianity,
Greenland,GRL,1918,5.04,North America,,Christianity,
Greenland,GRL,1919,5.1,North America,,Christianity,
Greenland,GRL,1920,5.16,North America,,Christianity,
Greenland,GRL,1921,5.22,North America,,Christianity,
Greenland,GRL,1922,5.28,North America,,Christianity,
Greenland,GRL,1923,5.35,North America,,Christianity,
Greenland,GRL,1924,5.41,North America,,Christianity,
Greenland,GRL,1925,5.47,North America,,Christianity,
Greenland,GRL,1926,5.51,North America,,Christianity,
Greenland,GRL,1927,5.54,North America,,Christianity,
Greenland,GRL,1928,5.58,North America,,Christianity,
Greenland,GRL,1929,5.62,North America,,Christianity,
Greenland,GRL,1930,5.65,North America,,Christianity,
Greenland,GRL,1931,5.69,North America,,Christianity,
Greenland,GRL,1932,5.73,North America,,Christianity,
Greenland,GRL,1933,5.77,North America,,Christianity,
Greenland,GRL,1934,5.8,North America,,Christianity,
Greenland,GRL,1935,5.79,North America,,Christianity,
Greenland,GRL,1936,5.79,North America,,Christianity,
Greenland,GRL,1937,5.78,North America,,Christianity,
Greenland,GRL,1938,5.77,North America,,Christianity,
Greenland,GRL,1939,5.76,North America,,Christianity,
Greenland,GRL,1940,5.76,North America,,Christianity,
Greenland,GRL,1941,5.75,North America,,Christianity,
Greenland,GRL,1942,5.74,North America,,Christianity,
Greenland,GRL,1943,5.73,North America,,Christianity,
Greenland,GRL,1944,5.73,North America,,Christianity,
Greenland,GRL,1945,5.72,North America,,Christianity,
Greenland,GRL,1946,5.71,North America,,Christianity,
Greenland,GRL,1947,5.7,North America,,Christianity,
Greenland,GRL,1948,5.7,North America,,Christianity,
Greenland,GRL,1949,6.05,North America,,Christianity,
Greenland,GRL,1950,6.93,North America,,Christianity,
Greenland,GRL,1951,5.77,North America,,Christianity,
Greenland,GRL,1952,5.96,North America,,Christianity,
Greenland,GRL,1953,6.15,North America,,Christianity,
Greenland,GRL,1954,6.31,North America,,Christianity,
Greenland,GRL,1955,6.61,North America,,Christianity,
Greenland,GRL,1956,6.67,North America,,Christianity,
Greenland,GRL,1957,6.93,North America,,Christianity,
Greenland,GRL,1958,6.82,North America,,Christianity,
Greenland,GRL,1959,7.15,North America,,Christianity,
Greenland,GRL,1960,7.25,North America,,Christianity,
Greenland,GRL,1961,7.31,North America,,Christianity,
Greenland,GRL,1962,7.09,North America,,Christianity,
Greenland,GRL,1963,7.04,North America,,Christianity,
Greenland,GRL,1964,7.27,North America,,Christianity,
Greenland,GRL,1965,6.96,North America,,Christianity,
Greenland,GRL,1966,7.0,North America,,Christianity,
Greenland,GRL,1967,6.4,North America,,Christianity,
Greenland,GRL,1968,5.85,North America,,Christianity,
Greenland,GRL,1969,4.58,North America,,Christianity,
Greenland,GRL,1970,3.9,North America,,Christianity,
Greenland,GRL,1971,3.25,North America,,Christianity,
Greenland,GRL,1972,2.77,North America,,Christianity,
Greenland,GRL,1973,2.69,North America,,Christianity,
Greenland,GRL,1974,2.3,North America,,Christianity,
Greenland,GRL,1975,2.35,North America,,Christianity,
Greenland,GRL,1976,2.26,North America,,Christianity,
Greenland,GRL,1977,2.35,North America,,Christianity,
Greenland,GRL,1978,2.2,North America,,Christianity,
Greenland,GRL,1979,2.19,North America,,Christianity,
Greenland,GRL,1980,2.44,North America,,Christianity,
Greenland,GRL,1981,2.33,North America,,Christianity,
Greenland,GRL,1982,2.24,North America,,Christianity,
Greenland,GRL,1983,2.05,North America,,Christianity,
Greenland,GRL,1984,2.11,North America,,Christianity,
Greenland,GRL,1985,2.24,North America,,Christianity,
Greenland,GRL,1986,2.04,North America,,Christianity,
Greenland,GRL,1987,2.08,North America,,Christianity,
Greenland,GRL,1988,2.32,North America,,Christianity,
Greenland,GRL,1989,2.3,North America,,Christianity,
Greenland,GRL,1990,2.44,North America,,Christianity,
Greenland,GRL,1991,2.42,North America,,Christianity,
Greenland,GRL,1992,2.61,North America,,Christianity,
Greenland,GRL,1993,2.58,North America,,Christianity,
Greenland,GRL,1994,2.53,North America,,Christianity,
Greenland,GRL,1995,2.51,North America,,Christianity,
Greenland,GRL,1996,2.49,North America,,Christianity,
Greenland,GRL,1997,2.69,North America,,Christianity,
Greenland,GRL,1998,2.46,North America,,Christianity,
Greenland,GRL,1999,2.42,North America,,Christianity,
Greenland,GRL,2000,2.33,North America,,Christianity,
Greenland,GRL,2001,2.51,North America,,Christianity,
Greenland,GRL,2002,2.57,North America,,Christianity,
Greenland,GRL,2003,2.37,North America,,Christianity,
Greenland,GRL,2004,2.42,North America,,Christianity,
Greenland,GRL,2005,2.38,North America,,Christianity,
Greenland,GRL,2006,2.26,North America,,Christianity,
Greenland,GRL,2007,2.3,North America,,Christianity,
Greenland,GRL,2008,2.25,North America,,Christianity,
Greenland,GRL,2009,2.36,North America,,Christianity,
Greenland,GRL,2010,2.2,North America,,Christianity,
Greenland,GRL,2011,2.12,North America,,Christianity,
Greenland,GRL,2012,2.02,North America,,Christianity,
Greenland,GRL,2013,2.08,North America,,Christianity,
Grenada,GRD,1950,5.18,North America,,Christianity,103.21281490000001
Grenada,GRD,1951,5.36,North America,,Christianity,103.1989345
Grenada,GRD,1952,5.69,North America,,Christianity,103.18791949999999
Grenada,GRD,1953,5.97,North America,,Christianity,103.1869318
Grenada,GRD,1954,6.22,North America,,Christianity,103.180188
Grenada,GRD,1955,6.43,North America,,Christianity,103.1678226
Grenada,GRD,1956,6.59,North America,,Christianity,103.164587
Grenada,GRD,1957,6.71,North America,,Christianity,103.1613398
Grenada,GRD,1958,6.78,North America,,Christianity,103.1636608
Grenada,GRD,1959,6.79,North America,,Christianity,103.15385440000001
Grenada,GRD,1960,6.74,North America,,Christianity,103.15143259999999
Grenada,GRD,1961,6.63,North America,,Christianity,103.1478461
Grenada,GRD,1962,6.44,North America,,Christianity,103.14961650000001
Grenada,GRD,1963,6.2,North America,,Christianity,103.1468492
Grenada,GRD,1964,5.91,North America,,Christianity,103.1306498
Grenada,GRD,1965,5.6,North America,,Christianity,103.14233309999999
Grenada,GRD,1966,5.3,North America,,Christianity,103.1382335
Grenada,GRD,1967,5.04,North America,,Christianity,103.1232492
Grenada,GRD,1968,4.84,North America,,Christianity,103.1042897
Grenada,GRD,1969,4.69,North America,,Christianity,103.0923219
Grenada,GRD,1970,4.6,North America,,Christianity,103.0815877
Grenada,GRD,1971,4.56,North America,,Christianity,103.0799686
Grenada,GRD,1972,4.54,North America,,Christianity,103.0590459
Grenada,GRD,1973,4.51,North America,,Christianity,103.01152990000001
Grenada,GRD,1974,4.48,North America,,Christianity,102.93254540000001
Grenada,GRD,1975,4.44,North America,,Christianity,102.8798409
Grenada,GRD,1976,4.39,North America,,Christianity,102.83444420000001
Grenada,GRD,1977,4.34,North America,,Christianity,102.82639470000001
Grenada,GRD,1978,4.3,North America,,Christianity,102.8062511
Grenada,GRD,1979,4.27,North America,,Christianity,102.8688147
Grenada,GRD,1980,4.25,North America,,Christianity,102.8786781
Grenada,GRD,1981,4.24,North America,,Christianity,102.8910113
Grenada,GRD,1982,4.24,North America,,Christianity,102.8832413
Grenada,GRD,1983,4.25,North America,,Christianity,102.87333790000001
Grenada,GRD,1984,4.24,North America,,Christianity,102.856284
Grenada,GRD,1985,4.23,North America,,Christianity,102.8285194
Grenada,GRD,1986,4.2,North America,,Christianity,102.81542259999999
Grenada,GRD,1987,4.15,North America,,Christianity,102.79409709999999
Grenada,GRD,1988,4.07,North America,,Christianity,102.773728
Grenada,GRD,1989,3.97,North America,,Christianity,102.8088693
Grenada,GRD,1990,3.84,North America,,Christianity,102.8459728
Grenada,GRD,1991,3.7,North America,,Christianity,102.86998790000001
Grenada,GRD,1992,3.55,North America,,Christianity,102.9013906
Grenada,GRD,1993,3.4,North America,,Christianity,102.9034733
Grenada,GRD,1994,3.25,North America,,Christianity,102.917924
Grenada,GRD,1995,3.12,North America,,Christianity,102.9568789
Grenada,GRD,1996,2.99,North America,,Christianity,103.0048703
Grenada,GRD,1997,2.87,North America,,Christianity,102.9964034
Grenada,GRD,1998,2.76,North America,,Christianity,103.015011
Grenada,GRD,1999,2.67,North America,,Christianity,103.0104917
Grenada,GRD,2000,2.58,North America,,Christianity,103.0544875
Grenada,GRD,2001,2.51,North America,,Christianity,103.09964129999999
Grenada,GRD,2002,2.46,North America,,Christianity,103.1210995
Grenada,GRD,2003,2.41,North America,,Christianity,103.1294589
Grenada,GRD,2004,2.37,North America,,Christianity,103.1410804
Grenada,GRD,2005,2.34,North America,,Christianity,103.15179659999998
Grenada,GRD,2006,2.32,North America,,Christianity,103.14154570000001
Grenada,GRD,2007,2.3,North America,,Christianity,103.15306329999999
Grenada,GRD,2008,2.28,North America,,Christianity,103.16679599999999
Grenada,GRD,2009,2.26,North America,,Christianity,103.180358
Grenada,GRD,2010,2.24,North America,,Christianity,103.18787950000001
Grenada,GRD,2011,2.22,North America,,Christianity,103.1835659
Grenada,GRD,2012,2.19,North America,,Christianity,103.1939402
Grenada,GRD,2013,2.17,North America,,Christianity,103.2064292
Grenada,GRD,2014,2.15,North America,,Christianity,103.20719150000001
Grenada,GRD,2015,2.13,North America,,Christianity,103.20297099999999
Grenada,GRD,2016,2.1,North America,,Christianity,103.2152418
Grenada,GRD,2017,2.08,North America,,Christianity,103.2163691
Grenada,GRD,2018,2.06,North America,,Christianity,
Grenada,GRD,2019,2.04,North America,,Christianity,
Guadeloupe,GLP,1950,5.62,North America,,Christianity,102.5973595
Guadeloupe,GLP,1951,5.62,North America,,Christianity,102.68325300000001
Guadeloupe,GLP,1952,5.61,North America,,Christianity,102.71965809999999
Guadeloupe,GLP,1953,5.61,North America,,Christianity,102.6461851
Guadeloupe,GLP,1954,5.61,North America,,Christianity,102.66771700000001
Guadeloupe,GLP,1955,5.61,North America,,Christianity,102.6895625
Guadeloupe,GLP,1956,5.62,North America,,Christianity,102.76435440000002
Guadeloupe,GLP,1957,5.62,North America,,Christianity,102.8480296
Guadeloupe,GLP,1958,5.63,North America,,Christianity,102.88803990000001
Guadeloupe,GLP,1959,5.64,North America,,Christianity,102.87535749999999
Guadeloupe,GLP,1960,5.64,North America,,Christianity,102.7686822
Guadeloupe,GLP,1961,5.64,North America,,Christianity,102.61466440000001
Guadeloupe,GLP,1962,5.62,North America,,Christianity,102.5012663
Guadeloupe,GLP,1963,5.59,North America,,Christianity,102.3720598
Guadeloupe,GLP,1964,5.54,North America,,Christianity,102.278975
Guadeloupe,GLP,1965,5.47,North America,,Christianity,102.1354173
Guadeloupe,GLP,1966,5.39,North America,,Christianity,101.9890572
Guadeloupe,GLP,1967,5.29,North America,,Christianity,102.0297705
Guadeloupe,GLP,1968,5.17,North America,,Christianity,102.1280452
Guadeloupe,GLP,1969,5.04,North America,,Christianity,102.163678
Guadeloupe,GLP,1970,4.9,North America,,Christianity,102.12973640000001
Guadeloupe,GLP,1971,4.75,North America,,Christianity,102.18163
Guadeloupe,GLP,1972,4.58,North America,,Christianity,102.2401491
Guadeloupe,GLP,1973,4.4,North America,,Christianity,102.2731709
Guadeloupe,GLP,1974,4.22,North America,,Christianity,102.31863890000001
Guadeloupe,GLP,1975,4.02,North America,,Christianity,102.337979
Guadeloupe,GLP,1976,3.82,North America,,Christianity,102.3570392
Guadeloupe,GLP,1977,3.6,North America,,Christianity,102.35672220000001
Guadeloupe,GLP,1978,3.38,North America,,Christianity,102.3650724
Guadeloupe,GLP,1979,3.17,North America,,Christianity,102.3635166
Guadeloupe,GLP,1980,2.97,North America,,Christianity,102.3478086
Guadeloupe,GLP,1981,2.8,North America,,Christianity,102.3822835
Guadeloupe,GLP,1982,2.66,North America,,Christianity,102.44633780000001
Guadeloupe,GLP,1983,2.56,North America,,Christianity,102.5620607
Guadeloupe,GLP,1984,2.49,North America,,Christianity,102.70648359999998
Guadeloupe,GLP,1985,2.45,North America,,Christianity,102.83636170000001
Guadeloupe,GLP,1986,2.43,North America,,Christianity,102.9185334
Guadeloupe,GLP,1987,2.4,North America,,Christianity,102.9807052
Guadeloupe,GLP,1988,2.37,North America,,Christianity,103.0543193
Guadeloupe,GLP,1989,2.32,North America,,Christianity,103.1104168
Guadeloupe,GLP,1990,2.26,North America,,Christianity,103.1795921
Guadeloupe,GLP,1991,2.2,North America,,Christianity,103.2475922
Guadeloupe,GLP,1992,2.15,North America,,Christianity,103.33740209999999
Guadeloupe,GLP,1993,2.11,North America,,Christianity,103.3525805
Guadeloupe,GLP,1994,2.08,North America,,Christianity,103.3567287
Guadeloupe,GLP,1995,2.07,North America,,Christianity,103.36639749999999
Guadeloupe,GLP,1996,2.08,North America,,Christianity,103.38186970000001
Guadeloupe,GLP,1997,2.08,North America,,Christianity,103.4117426
Guadeloupe,GLP,1998,2.09,North America,,Christianity,103.5430016
Guadeloupe,GLP,1999,2.09,North America,,Christianity,103.62811070000001
Guadeloupe,GLP,2000,2.09,North America,,Christianity,103.7844352
Guadeloupe,GLP,2001,2.09,North America,,Christianity,103.8280245
Guadeloupe,GLP,2002,2.08,North America,,Christianity,103.6826619
Guadeloupe,GLP,2003,2.08,North America,,Christianity,103.5633323
Guadeloupe,GLP,2004,2.08,North America,,Christianity,103.5021064
Guadeloupe,GLP,2005,2.07,North America,,Christianity,103.4678043
Guadeloupe,GLP,2006,2.07,North America,,Christianity,103.42599799999999
Guadeloupe,GLP,2007,2.06,North America,,Christianity,103.38587940000001
Guadeloupe,GLP,2008,2.05,North America,,Christianity,103.3522566
Guadeloupe,GLP,2009,2.04,North America,,Christianity,103.3290259
Guadeloupe,GLP,2010,2.03,North America,,Christianity,103.31040229999999
Guadeloupe,GLP,2011,2.02,North America,,Christianity,103.2927317
Guadeloupe,GLP,2012,2.0,North America,,Christianity,103.2630436
Guadeloupe,GLP,2013,1.99,North America,,Christianity,103.24561170000001
Guadeloupe,GLP,2014,1.97,North America,,Christianity,103.232088
Guadeloupe,GLP,2015,1.96,North America,,Christianity,103.21047440000001
Guadeloupe,GLP,2016,1.94,North America,,Christianity,103.1955449
Guadeloupe,GLP,2017,1.93,North America,,Christianity,103.18822879999999
Guadeloupe,GLP,2018,1.92,North America,,Christianity,
Guadeloupe,GLP,2019,1.9,North America,,Christianity,
Guam,GUM,1950,5.44,Oceania,,Christianity,106.75889369999999
Guam,GUM,1951,5.46,Oceania,,Christianity,106.72919990000001
Guam,GUM,1952,5.49,Oceania,,Christianity,106.73273300000001
Guam,GUM,1953,5.54,Oceania,,Christianity,106.7297405
Guam,GUM,1954,5.6,Oceania,,Christianity,106.78650470000001
Guam,GUM,1955,5.68,Oceania,,Christianity,106.8664169
Guam,GUM,1956,5.76,Oceania,,Christianity,106.95307450000001
Guam,GUM,1957,5.85,Oceania,,Christianity,107.05607549999999
Guam,GUM,1958,5.94,Oceania,,Christianity,107.19080890000002
Guam,GUM,1959,6.01,Oceania,,Christianity,107.32872169999999
Guam,GUM,1960,6.05,Oceania,,Christianity,107.3978419
Guam,GUM,1961,6.05,Oceania,,Christianity,107.4657754
Guam,GUM,1962,5.98,Oceania,,Christianity,107.47557720000002
Guam,GUM,1963,5.86,Oceania,,Christianity,107.50482199999999
Guam,GUM,1964,5.67,Oceania,,Christianity,107.51487220000001
Guam,GUM,1965,5.44,Oceania,,Christianity,107.4984881
Guam,GUM,1966,5.19,Oceania,,Christianity,107.5021049
Guam,GUM,1967,4.94,Oceania,,Christianity,107.48003100000001
Guam,GUM,1968,4.72,Oceania,,Christianity,107.4332841
Guam,GUM,1969,4.53,Oceania,,Christianity,107.41195630000001
Guam,GUM,1970,4.37,Oceania,,Christianity,107.3746385
Guam,GUM,1971,4.25,Oceania,,Christianity,107.34857620000001
Guam,GUM,1972,4.14,Oceania,,Christianity,107.2564864
Guam,GUM,1973,4.03,Oceania,,Christianity,107.1975832
Guam,GUM,1974,3.92,Oceania,,Christianity,107.1521256
Guam,GUM,1975,3.8,Oceania,,Christianity,107.0769024
Guam,GUM,1976,3.68,Oceania,,Christianity,107.1146156
Guam,GUM,1977,3.56,Oceania,,Christianity,107.1115885
Guam,GUM,1978,3.45,Oceania,,Christianity,107.119965
Guam,GUM,1979,3.34,Oceania,,Christianity,107.04323810000001
Guam,GUM,1980,3.25,Oceania,,Christianity,107.0270146
Guam,GUM,1981,3.18,Oceania,,Christianity,107.0124804
Guam,GUM,1982,3.13,Oceania,,Christianity,107.0403846
Guam,GUM,1983,3.1,Oceania,,Christianity,107.0575535
Guam,GUM,1984,3.09,Oceania,,Christianity,107.0797034
Guam,GUM,1985,3.1,Oceania,,Christianity,107.0986301
Guam,GUM,1986,3.1,Oceania,,Christianity,107.1226655
Guam,GUM,1987,3.1,Oceania,,Christianity,107.10899509999999
Guam,GUM,1988,3.08,Oceania,,Christianity,107.11246670000001
Guam,GUM,1989,3.05,Oceania,,Christianity,107.15768759999999
Guam,GUM,1990,3.01,Oceania,,Christianity,107.21705959999998
Guam,GUM,1991,2.97,Oceania,,Christianity,107.29251459999999
Guam,GUM,1992,2.93,Oceania,,Christianity,107.3324203
Guam,GUM,1993,2.9,Oceania,,Christianity,107.4126848
Guam,GUM,1994,2.88,Oceania,,Christianity,107.41618770000001
Guam,GUM,1995,2.87,Oceania,,Christianity,107.43596090000001
Guam,GUM,1996,2.87,Oceania,,Christianity,107.4732929
Guam,GUM,1997,2.87,Oceania,,Christianity,107.5575962
Guam,GUM,1998,2.86,Oceania,,Christianity,107.5823676
Guam,GUM,1999,2.85,Oceania,,Christianity,107.53516100000002
Guam,GUM,2000,2.82,Oceania,,Christianity,107.46648710000001
Guam,GUM,2001,2.79,Oceania,,Christianity,107.4575217
Guam,GUM,2002,2.76,Oceania,,Christianity,107.4255756
Guam,GUM,2003,2.72,Oceania,,Christianity,107.3826205
Guam,GUM,2004,2.68,Oceania,,Christianity,107.3701778
Guam,GUM,2005,2.64,Oceania,,Christianity,107.3632909
Guam,GUM,2006,2.6,Oceania,,Christianity,107.3442767
Guam,GUM,2007,2.56,Oceania,,Christianity,107.32690829999999
Guam,GUM,2008,2.53,Oceania,,Christianity,107.30981799999999
Guam,GUM,2009,2.5,Oceania,,Christianity,107.30081729999999
Guam,GUM,2010,2.47,Oceania,,Christianity,107.30455
Guam,GUM,2011,2.45,Oceania,,Christianity,107.314089
Guam,GUM,2012,2.43,Oceania,,Christianity,107.30618999999999
Guam,GUM,2013,2.41,Oceania,,Christianity,107.29123429999999
Guam,GUM,2014,2.39,Oceania,,Christianity,107.29515149999999
Guam,GUM,2015,2.37,Oceania,,Christianity,107.29871340000001
Guam,GUM,2016,2.35,Oceania,,Christianity,107.31479650000001
Guam,GUM,2017,2.33,Oceania,,Christianity,107.2841885
Guam,GUM,2018,2.31,Oceania,,Christianity,
Guam,GUM,2019,2.29,Oceania,,Christianity,
Guatemala,GTM,1907,6.06,North America,,Christianity,
Guatemala,GTM,1908,6.14,North America,,Christianity,
Guatemala,GTM,1909,6.23,North America,,Christianity,
Guatemala,GTM,1910,6.31,North America,,Christianity,
Guatemala,GTM,1911,6.39,North America,,Christianity,
Guatemala,GTM,1912,6.48,North America,,Christianity,
Guatemala,GTM,1913,6.38,North America,,Christianity,
Guatemala,GTM,1914,6.29,North America,,Christianity,
Guatemala,GTM,1915,6.19,North America,,Christianity,
Guatemala,GTM,1916,6.1,North America,,Christianity,
